activity_year,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,hoepa_status,property_value,occupancy_type,income,debt_to_income_ratio
2020,42003,42003474201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,365000,2,375000,1,279,36
2020,42003,42003427200,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,65000,2,65000,1,85,20%-<30%
2020,42003,42003520002,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,1,1,125000,2,125000,1,74,20%-<30%
2020,42003,42003477100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,165000,2,165000,1,57,43
2020,42003,42003564400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,105000,2,105000,1,57,20%-<30%
2020,42003,42003270100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,165000,2,205000,1,167,30%-<36%
2020,42003,42003429300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,185000,2,235000,1,130,<20%
2020,42003,42003512900,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,55000,2,55000,1,45,30%-<36%
2020,42003,42003490004,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,165000,2,165000,1,73,20%-<30%
2020,42003,42003518001,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,225000,2,235000,1,56,50%-60%
2020,42003,42003413100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,315000,2,325000,1,134,39
2020,42003,42003526101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,305000,2,325000,1,151,20%-<30%
2020,42003,42003488600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,65000,2,65000,1,38,20%-<30%
2020,42003,42003140500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,215000,2,225000,1,44,45
2020,42003,42003509400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,55000,2,55000,1,86,30%-<36%
2020,42003,42003191700,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,155000,2,165000,1,40,50%-60%
2020,42003,42003512000,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,45000,2,45000,1,39,44
2020,42003,42003401100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,1,145000,3,145000,1,55,41
2020,42003,42003451300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,265000,2,325000,1,77,40
2020,42003,42003473401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,1,345000,2,515000,1,234,20%-<30%
2020,42003,42003428200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,185000,2,195000,1,47,39
2020,42003,42003412001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,425000,2,495000,1,139,38
2020,42003,42003521100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,225000,2,225000,1,117,44
2020,42003,42003470501,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,185000,2,195000,1,NA,20%-<30%
2020,42003,42003488400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,85000,2,95000,1,58,44
2020,42003,42003488400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,1,55000,3,55000,1,37,43
2020,42003,42003416000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,155000,2,165000,1,61,41
2020,42003,42003429400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,195000,2,205000,1,55,36
2020,42003,42003270300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,125000,2,135000,1,162,<20%
2020,42003,42003523200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,95000,3,125000,1,15,>60%
2020,42003,42003518001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,175000,2,185000,1,64,43
2020,42003,42003523701,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,1,65000,3,65000,1,31,>60%
2020,42003,42003452000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,185000,2,235000,1,152,20%-<30%
2020,42003,42003504100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,95000,2,115000,1,45,39
2020,42003,42003563900,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,85000,2,95000,1,63,30%-<36%
2020,42003,42003480300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,175000,2,215000,1,155,20%-<30%
2020,42003,42003424000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,155000,2,165000,1,114,<20%
2020,42003,42003488300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,115000,2,125000,1,84,46
2020,42003,42003401200,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,65000,2,65000,1,40,20%-<30%
2020,42003,42003456003,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,305000,2,325000,1,217,20%-<30%
2020,42003,42003402000,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,55000,2,55000,1,37,48
2020,42003,42003426800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,375000,2,395000,1,97,50%-60%
2020,42003,42003409000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,505000,2,565000,1,340,20%-<30%
2020,42003,42003521302,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,435000,2,455000,1,250,45
2020,42003,42003523702,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,1,145000,3,105000,1,39,46
2020,42003,42003426300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,185000,2,195000,1,126,40
2020,42003,42003290200,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,115000,2,115000,1,37,20%-<30%
2020,42003,42003521301,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,125000,2,135000,1,35,50%-60%
2020,42003,42003526202,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,115000,2,125000,1,48,49
2020,42003,42003496101,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,85000,2,85000,1,25,30%-<36%
2020,42003,42003480101,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,165000,2,165000,1,127,30%-<36%
2020,42003,42003270800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,1,135000,2,135000,1,127,<20%
2020,42003,42003488400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,1,55000,2,55000,1,37,39
2020,42003,42003141400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,315000,2,355000,1,124,20%-<30%
2020,42003,42003496102,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,95000,2,105000,1,NA,20%-<30%
2020,42003,42003422000,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,625000,2,625000,1,227,20%-<30%
2020,42003,42003040200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,3,1,145000,3,135000,1,31,50%-60%
2020,42003,42003488500,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,1,175000,3,175000,1,0,<20%
2020,42003,42003411000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,1,415000,3,465000,1,109,50%-60%
2020,42003,42003191400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,1,205000,3,255000,1,39,39
2020,42003,42003456001,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,205000,2,245000,1,89,42
2020,42003,42003488500,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,175000,2,175000,1,50,46
2020,42003,42003520001,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,85000,2,85000,1,41,20%-<30%
2020,42003,42003561600,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,1,35000,3,45000,1,39,<20%
2020,42003,42003490003,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,155000,2,155000,1,121,20%-<30%
2020,42003,42003526101,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,145000,2,145000,1,55,39
2020,42003,42003170200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,265000,2,285000,1,97,30%-<36%
2020,42003,42003412002,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,445000,2,555000,1,180,30%-<36%
2020,42003,42003429400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,3,1,195000,3,205000,1,0,<20%
2020,42003,42003408002,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,155000,2,185000,1,92,20%-<30%
2020,42003,42003564400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,55000,2,55000,1,40,<20%
2020,42003,42003320700,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,135000,2,145000,1,65,42
2020,42003,42003498000,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,135000,2,145000,1,37,50%-60%
2020,42003,42003496101,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,135000,2,135000,1,40,46
2020,42003,42003421100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,115000,2,125000,1,73,42
2020,42003,42003170200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,295000,2,295000,1,95,20%-<30%
2020,42003,42003478200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,175000,2,185000,1,62,20%-<30%
2020,42003,42003403500,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,145000,2,145000,1,29,50%-60%
2020,42003,42003429400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,385000,2,405000,1,126,43
2020,42003,42003453004,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,155000,2,165000,1,78,20%-<30%
2020,42003,42003413201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,265000,2,325000,1,74,20%-<30%
2020,42003,42003523600,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,125000,2,115000,1,55,39
2020,42003,42003477200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,245000,2,255000,1,71,39
2020,42003,42003191400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,75000,2,95000,1,59,<20%
2020,42003,42003151700,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,155000,2,175000,1,46,40
2020,42003,42003191100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,225000,2,245000,1,49,42
2020,42003,42003456003,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,425000,2,575000,1,129,43
2020,42003,42003477300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,1,1,135000,2,145000,1,49,37
2020,42003,42003521301,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,145000,2,145000,1,83,30%-<36%
2020,42003,42003473300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,215000,2,235000,1,70,20%-<30%
2020,42003,42003421200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,1,255000,3,285000,1,257,20%-<30%
2020,42003,42003564400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,1,1,105000,2,115000,1,54,20%-<30%
2020,42003,42003492900,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,3,1,65000,3,65000,1,13,>60%
2020,42003,42003490004,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,165000,2,205000,1,42,40
2020,42003,42003427100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,145000,2,165000,1,NA,30%-<36%
2020,42003,42003526302,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,165000,2,165000,1,133,20%-<30%
2020,42003,42003489001,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,135000,2,145000,1,65,39
2020,42003,42003476200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,135000,2,155000,1,78,30%-<36%
2020,42003,42003060300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,495000,2,615000,1,829,20%-<30%
2020,42003,42003140800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,365000,2,465000,1,139,30%-<36%
2020,42003,42003421100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,515000,2,655000,1,207,46
2020,42003,42003488500,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,1,185000,3,175000,1,77,36
2020,42003,42003409000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,505000,2,635000,1,175,30%-<36%
2020,42003,42003462600,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,105000,2,115000,1,61,30%-<36%
2020,42003,42003422000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,515000,2,1245000,1,206,46
2020,42003,42003413300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,195000,2,295000,1,85,<20%
2020,42003,42003426300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,175000,2,175000,1,65,20%-<30%
2020,42003,42003408002,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,135000,2,135000,1,53,30%-<36%
2020,42003,42003080900,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,225000,2,295000,1,43,44
2020,42003,42003519000,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,235000,2,235000,1,81,49
2020,42003,42003409000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,345000,2,355000,1,190,38
2020,42003,42003426300,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,1,195000,2,205000,1,100,46
2020,42003,42003401200,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,65000,2,65000,1,41,20%-<30%
2020,42003,42003465800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,225000,2,255000,1,41,41
2020,42003,42003426700,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,135000,2,135000,1,42,36
2020,42003,42003413100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,355000,2,445000,1,78,42
2020,42003,42003290200,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,85000,2,85000,1,24,30%-<36%
2020,42003,42003458000,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,515000,2,565000,1,247,20%-<30%
